no_of_dependents,education,self_employed,income_annum,loan_term,cibil_score,total_assets,income_per_dependent,asset_coverage_ratio,wealth_cibil_score,loan_amount
5,0,1,9200000,12,656,53900000.0,1533333.3333333333,2.2838983050847457,35358400000.0,23600000
0,0,0,7500000,6,782,43300000.0,7500000.0,2.379120879120879,33860600000.0,18200000
5,0,0,9000000,4,531,61200000.0,1500000.0,2.0887372013651877,32497200000.0,29300000
3,0,0,1400000,8,455,9400000.0,350000.0,2.292682926829268,4277000000.0,4100000
3,1,0,9600000,14,452,55500000.0,2400000.0,2.7889447236180906,25086000000.0,19900000
2,1,0,8400000,14,474,71500000.0,2800000.0,2.1536144578313254,33891000000.0,33200000
3,0,0,6400000,4,483,33800000.0,1600000.0,1.3852459016393444,16325400000.0,24400000
4,1,0,5900000,8,481,41100000.0,1180000.0,2.4464285714285716,19769100000.0,16800000
2,1,1,2200000,20,859,14500000.0,733333.3333333334,2.843137254901961,12455500000.0,5100000
4,1,1,5600000,14,696,41500000.0,1120000.0,2.9432624113475176,28884000000.0,14100000
4,0,0,9800000,6,778,64800000.0,1960000.0,2.2578397212543555,50414400000.0,28700000
4,1,0,4400000,4,499,29600000.0,880000.0,2.0273972602739727,14770400000.0,14600000
2,0,1,2400000,4,888,19200000.0,800000.0,3.9183673469387754,17049600000.0,4900000
1,1,0,4400000,12,674,34800000.0,2200000.0,3.2222222222222223,23455200000.0,10800000
4,1,0,3700000,4,802,29000000.0,740000.0,2.196969696969697,23258000000.0,13200000
4,0,1,2300000,8,540,12400000.0,460000.0,1.5897435897435896,6696000000.0,7800000
4,1,1,5900000,8,726,52300000.0,1180000.0,2.6683673469387754,37969800000.0,19600000
4,0,1,6400000,2,485,37500000.0,1280000.0,1.5957446808510638,18187500000.0,23500000
4,1,1,4900000,6,612,32800000.0,980000.0,1.9181286549707601,20073600000.0,17100000
3,0,1,9500000,8,879,59400000.0,2375000.0,2.4545454545454546,52212600000.0,24200000
2,0,0,5700000,12,708,23900000.0,1900000.0,1.4573170731707317,16921200000.0,16400000
2,0,1,2700000,8,850,22900000.0,900000.0,4.017543859649122,19465000000.0,5700000
2,0,1,3900000,12,516,18100000.0,1300000.0,1.6017699115044248,9339600000.0,11300000
0,0,0,7800000,12,465,48400000.0,7800000.0,1.6805555555555556,22506000000.0,28800000
0,1,0,1100000,20,716,8300000.0,1100000.0,2.59375,5942800000.0,3200000
4,0,0,200000,10,404,500000.0,40000.0,0.8333333333333334,202000000.0,600000
0,0,1,4700000,20,512,31700000.0,4700000.0,2.990566037735849,16230400000.0,10600000
3,0,1,8200000,10,441,62700000.0,2050000.0,3.0436893203883497,27650700000.0,20600000
2,0,1,4600000,2,555,28500000.0,1533333.3333333333,1.548913043478261,15817500000.0,18400000
5,0,0,1800000,18,466,12600000.0,300000.0,1.8,5871600000.0,7000000
3,1,1,3200000,2,427,17500000.0,800000.0,2.0348837209302326,7472500000.0,8600000
4,0,1,5500000,14,593,42600000.0,1100000.0,2.13,25261800000.0,20000000
3,1,0,7900000,10,731,38200000.0,1975000.0,2.087431693989071,27924200000.0,18300000
1,1,1,4000000,16,451,29100000.0,2000000.0,2.881188118811881,13124100000.0,10100000
3,0,1,6800000,18,628,25000000.0,1700000.0,1.4792899408284024,15700000000.0,16900000
1,0,0,2700000,18,704,16400000.0,1350000.0,1.7446808510638299,11545600000.0,9400000
2,0,0,6800000,12,341,53900000.0,2266666.6666666665,2.293617021276596,18379900000.0,23500000
5,1,0,8600000,8,465,56000000.0,1433333.3333333333,2.6666666666666665,26040000000.0,21000000
4,1,0,8000000,4,431,56000000.0,1600000.0,1.8604651162790697,24136000000.0,30100000
1,1,1,3700000,10,424,25100000.0,1850000.0,1.992063492063492,10642400000.0,12600000
0,1,0,2600000,14,678,10800000.0,2600000.0,2.1176470588235294,7322400000.0,5100000
4,1,0,4200000,6,381,34100000.0,840000.0,2.0297619047619047,12992100000.0,16800000
5,1,1,8000000,10,449,41300000.0,1333333.3333333333,1.475,18543700000.0,28000000
1,0,0,7100000,12,768,48200000.0,3550000.0,2.051063829787234,37017600000.0,23500000
0,0,0,2000000,6,666,6900000.0,2000000.0,0.9857142857142858,4595400000.0,7000000
4,0,1,5800000,14,742,48700000.0,1160000.0,3.661654135338346,36135400000.0,13300000
3,0,1,6700000,4,445,41300000.0,1675000.0,2.6139240506329116,18378500000.0,15800000
2,1,0,7300000,14,634,41700000.0,2433333.3333333335,1.4529616724738676,26437800000.0,28700000
4,0,0,3300000,14,782,15100000.0,660000.0,1.556701030927835,11808200000.0,9700000
0,1,0,3000000,10,781,22200000.0,3000000.0,3.1714285714285713,17338200000.0,7000000
4,0,0,7900000,14,318,55900000.0,1580000.0,3.25,17776200000.0,17200000
5,0,0,7600000,18,721,63500000.0,1266666.6666666667,2.6348547717842323,45783500000.0,24100000
5,0,0,3700000,4,563,28800000.0,616666.6666666666,2.938775510204082,16214400000.0,9800000
2,0,0,8400000,4,419,66200000.0,2800000.0,2.517110266159696,27737800000.0,26300000
0,1,1,8200000,14,372,35200000.0,8200000.0,1.6923076923076923,13094400000.0,20800000
0,0,0,2900000,18,885,16600000.0,2900000.0,1.7473684210526317,14691000000.0,9500000
1,0,1,9900000,12,596,62600000.0,4950000.0,1.6302083333333333,37309600000.0,38400000
0,1,0,4400000,2,349,19600000.0,4400000.0,1.3900709219858156,6840400000.0,14100000
1,0,1,9000000,16,468,60400000.0,4500000.0,1.875776397515528,28267200000.0,32200000
3,0,1,6800000,16,818,58700000.0,1700000.0,2.1821561338289963,48016600000.0,26900000
2,0,0,8700000,12,543,52500000.0,2900000.0,1.875,28507500000.0,28000000
3,1,0,9400000,16,685,53200000.0,2350000.0,2.4292237442922375,36442000000.0,21900000
3,0,1,6000000,18,851,41400000.0,1500000.0,3.312,35231400000.0,12500000
1,0,1,9400000,10,377,85200000.0,4700000.0,2.859060402684564,32120400000.0,29800000
0,0,1,1000000,10,620,8500000.0,1000000.0,2.125,5270000000.0,4000000
3,1,1,900000,20,611,4500000.0,225000.0,1.9565217391304348,2749500000.0,2300000
4,0,0,2100000,4,767,11100000.0,420000.0,1.4415584415584415,8513700000.0,7700000
5,1,1,1100000,20,592,7900000.0,183333.33333333334,2.46875,4676800000.0,3200000
0,1,1,600000,4,319,5400000.0,600000.0,2.347826086956522,1722600000.0,2300000
4,0,1,9200000,10,900,60100000.0,1840000.0,2.3568627450980393,54090000000.0,25500000
2,0,1,3600000,18,814,27100000.0,1200000.0,2.1171875,22059400000.0,12800000
5,0,1,1300000,10,755,11000000.0,216666.66666666666,2.2,8305000000.0,5000000
5,1,1,7700000,20,584,44800000.0,1283333.3333333333,2.6666666666666665,26163200000.0,16800000
4,1,1,9500000,14,380,62000000.0,1900000.0,2.6382978723404253,23560000000.0,23500000
2,0,1,5000000,20,465,33100000.0,1666666.6666666667,1.8806818181818181,15391500000.0,17600000
0,0,0,500000,2,531,4400000.0,500000.0,2.4444444444444446,2336400000.0,1800000
1,1,1,8300000,16,814,57600000.0,4150000.0,1.794392523364486,46886400000.0,32100000
0,1,0,5300000,6,678,26600000.0,5300000.0,1.4860335195530727,18034800000.0,17900000
2,0,1,9300000,12,655,49500000.0,3100000.0,1.706896551724138,32422500000.0,29000000
3,0,0,2300000,2,682,18600000.0,575000.0,2.5135135135135136,12685200000.0,7400000
1,0,0,400000,6,695,1600000.0,200000.0,1.2307692307692308,1112000000.0,1300000
3,0,0,3200000,4,833,14900000.0,800000.0,1.3796296296296295,12411700000.0,10800000
5,0,1,9400000,16,302,66500000.0,1566666.6666666667,1.8838526912181304,20083000000.0,35300000
1,1,0,2300000,2,357,14300000.0,1150000.0,2.1666666666666665,5105100000.0,6600000
5,0,0,4300000,12,302,34400000.0,716666.6666666666,2.372413793103448,10388800000.0,14500000
0,1,1,6200000,18,873,46300000.0,6200000.0,2.0669642857142856,40419900000.0,22400000
0,0,1,7200000,12,658,53100000.0,7200000.0,2.6818181818181817,34939800000.0,19800000
5,1,1,2400000,18,877,13900000.0,400000.0,1.5977011494252873,12190300000.0,8700000
3,0,0,2900000,8,648,15800000.0,725000.0,2.507936507936508,10238400000.0,6300000
1,1,0,1400000,12,730,7300000.0,700000.0,1.4038461538461537,5329000000.0,5200000
4,0,1,2200000,14,737,18200000.0,440000.0,2.2195121951219514,13413400000.0,8200000
2,1,1,800000,10,584,3000000.0,266666.6666666667,0.9375,1752000000.0,3200000
0,1,0,600000,2,621,3000000.0,600000.0,1.7647058823529411,1863000000.0,1700000
4,1,1,700000,16,583,4000000.0,140000.0,1.4814814814814814,2332000000.0,2700000
2,0,0,8400000,16,621,59700000.0,2800000.0,2.305019305019305,37073700000.0,25900000
2,0,0,7100000,16,610,41400000.0,2366666.6666666665,1.9255813953488372,25254000000.0,21500000
4,1,0,5400000,18,452,39400000.0,1080000.0,2.5095541401273884,17808800000.0,15700000
5,1,0,3700000,18,339,28600000.0,616666.6666666666,3.9178082191780823,9695400000.0,7300000
3,1,1,5200000,16,650,24600000.0,1300000.0,1.618421052631579,15990000000.0,15200000
4,0,1,200000,10,672,1000000.0,40000.0,1.4285714285714286,672000000.0,700000
3,1,0,500000,20,501,2700000.0,125000.0,2.7,1352700000.0,1000000
2,0,1,1800000,4,809,11800000.0,600000.0,2.0701754385964914,9546200000.0,5700000
5,1,1,9200000,8,318,63100000.0,1533333.3333333333,2.1462585034013606,20065800000.0,29400000
4,0,0,900000,10,649,3400000.0,180000.0,1.0303030303030303,2206600000.0,3300000
3,0,0,7500000,12,367,50200000.0,1875000.0,1.773851590106007,18423400000.0,28300000
5,0,0,3000000,6,847,19800000.0,500000.0,1.6779661016949152,16770600000.0,11800000
5,1,0,7100000,12,360,40100000.0,1183333.3333333333,2.121693121693122,14436000000.0,18900000
1,1,1,3500000,2,865,23400000.0,1750000.0,3.25,20241000000.0,7200000
4,0,0,4900000,16,880,24700000.0,980000.0,1.3138297872340425,21736000000.0,18800000
1,1,0,4100000,20,608,23800000.0,2050000.0,2.8333333333333335,14470400000.0,8400000
0,1,1,800000,6,760,2600000.0,800000.0,1.2380952380952381,1976000000.0,2100000
3,1,1,1700000,12,385,9700000.0,425000.0,2.108695652173913,3734500000.0,4600000
0,1,1,6100000,12,478,28700000.0,6100000.0,1.2317596566523605,13718600000.0,23300000
1,1,1,2100000,16,327,12500000.0,1050000.0,1.6233766233766234,4087500000.0,7700000
0,1,0,3100000,6,663,14600000.0,3100000.0,1.5698924731182795,9679800000.0,9300000
2,0,1,1700000,20,693,10100000.0,566666.6666666666,2.8857142857142857,6999300000.0,3500000
3,1,0,1700000,6,710,13000000.0,425000.0,2.4074074074074074,9230000000.0,5400000
4,0,1,4000000,6,711,23100000.0,800000.0,1.5931034482758621,16424100000.0,14500000
5,1,0,5600000,8,386,34900000.0,933333.3333333334,1.8967391304347827,13471400000.0,18400000
4,1,1,3900000,10,855,27200000.0,780000.0,2.2857142857142856,23256000000.0,11900000
4,1,1,6100000,14,573,32700000.0,1220000.0,2.1372549019607843,18737100000.0,15300000
0,1,1,1100000,18,431,6500000.0,1100000.0,2.3214285714285716,2801500000.0,2800000
2,1,0,5500000,8,364,34600000.0,1833333.3333333333,2.3378378378378377,12594400000.0,14800000
4,1,1,1100000,14,711,7200000.0,220000.0,2.0,5119200000.0,3600000
4,0,1,400000,20,771,3600000.0,80000.0,4.0,2775600000.0,900000
3,1,0,9200000,18,669,59000000.0,2300000.0,1.620879120879121,39471000000.0,36400000
4,0,1,9300000,18,338,63500000.0,1860000.0,2.309090909090909,21463000000.0,27500000
1,1,0,1100000,8,562,7200000.0,550000.0,2.057142857142857,4046400000.0,3500000
3,0,0,5600000,2,769,38300000.0,1400000.0,2.0481283422459895,29452700000.0,18700000
0,1,1,6300000,8,629,31200000.0,6300000.0,1.4511627906976745,19624800000.0,21500000
3,1,0,8800000,6,699,36400000.0,2200000.0,2.0110497237569063,25443600000.0,18100000
0,0,0,8400000,20,590,56900000.0,8400000.0,2.735576923076923,33571000000.0,20800000
3,1,1,1600000,4,707,14500000.0,400000.0,2.543859649122807,10251500000.0,5700000
3,0,1,4500000,8,391,29700000.0,1125000.0,2.6052631578947367,11612700000.0,11400000
5,0,0,6500000,4,891,47600000.0,1083333.3333333333,2.572972972972973,42411600000.0,18500000
3,1,1,9500000,2,731,47100000.0,2375000.0,2.2864077669902914,34430100000.0,20600000
3,0,0,4700000,12,775,26500000.0,1175000.0,1.5868263473053892,20537500000.0,16700000
5,1,1,9600000,2,897,51900000.0,1600000.0,1.6018518518518519,46554300000.0,32400000
5,1,0,8000000,20,794,60400000.0,1333333.3333333333,2.262172284644195,47957600000.0,26700000
2,1,0,7700000,6,555,42400000.0,2566666.6666666665,2.538922155688623,23532000000.0,16700000
1,0,1,3600000,12,536,22200000.0,1800000.0,2.1553398058252426,11899200000.0,10300000
2,0,0,700000,10,839,3700000.0,233333.33333333334,2.176470588235294,3104300000.0,1700000
0,1,1,1400000,6,890,13100000.0,1400000.0,2.5686274509803924,11659000000.0,5100000
1,1,1,8600000,20,415,62000000.0,4300000.0,2.2222222222222223,25730000000.0,27900000
4,1,0,4700000,4,868,24400000.0,940000.0,1.5541401273885351,21179200000.0,15700000
3,1,1,2900000,12,353,24200000.0,725000.0,4.172413793103448,8542600000.0,5800000
4,0,0,9000000,16,590,61700000.0,1800000.0,2.127586206896552,36403000000.0,29000000
5,1,1,500000,18,618,3600000.0,83333.33333333333,4.0,2224800000.0,900000
2,0,1,700000,10,539,5200000.0,233333.33333333334,3.0588235294117645,2802800000.0,1700000
0,1,0,6800000,4,429,55500000.0,6800000.0,2.0555555555555554,23809500000.0,27000000
2,1,0,1800000,8,792,12000000.0,600000.0,2.5531914893617023,9504000000.0,4700000
0,0,0,6000000,2,608,29800000.0,6000000.0,2.403225806451613,18118400000.0,12400000
4,1,1,5400000,14,555,27600000.0,1080000.0,1.283720930232558,15318000000.0,21500000
5,1,1,8400000,12,620,60700000.0,1400000.0,3.4685714285714284,37634000000.0,17500000
0,1,0,7400000,6,635,57800000.0,7400000.0,2.7655502392344498,36703000000.0,20900000
2,1,0,3200000,10,457,20600000.0,1066666.6666666667,1.648,9414200000.0,12500000
1,1,1,5400000,8,350,30100000.0,2700000.0,1.4065420560747663,10535000000.0,21400000
5,1,1,1000000,14,885,5700000.0,166666.66666666666,2.28,5044500000.0,2500000
0,1,0,4400000,16,638,23800000.0,4400000.0,1.619047619047619,15184400000.0,14700000
1,1,1,3800000,12,710,23000000.0,1900000.0,2.1904761904761907,16330000000.0,10500000
3,0,1,6100000,18,470,34500000.0,1525000.0,1.6507177033492824,16215000000.0,20900000
5,0,1,5500000,16,874,25500000.0,916666.6666666666,1.4739884393063585,22287000000.0,17300000
5,0,1,500000,18,411,3000000.0,83333.33333333333,1.6666666666666667,1233000000.0,1800000
0,0,1,300000,2,482,1800000.0,300000.0,1.6363636363636365,867600000.0,1100000
1,1,1,6200000,2,396,49400000.0,3100000.0,2.923076923076923,19562400000.0,16900000
0,0,0,300000,20,436,1200000.0,300000.0,1.3333333333333333,523200000.0,900000
0,0,1,6900000,20,303,47100000.0,6900000.0,2.1312217194570136,14271300000.0,22100000
4,1,0,3700000,12,728,19600000.0,740000.0,1.719298245614035,14268800000.0,11400000
3,0,1,8800000,10,775,51800000.0,2200000.0,1.8111888111888113,40145000000.0,28600000
5,1,1,8200000,12,402,46700000.0,1366666.6666666667,1.9872340425531916,18773400000.0,23500000
1,0,1,9200000,18,698,40100000.0,4600000.0,1.273015873015873,27989800000.0,31500000
0,0,0,2400000,14,665,17200000.0,2400000.0,2.2051282051282053,11438000000.0,7800000
4,0,0,4100000,18,490,26800000.0,820000.0,1.9851851851851852,13132000000.0,13500000
1,1,0,8000000,12,504,53400000.0,4000000.0,1.6739811912225706,26913600000.0,31900000
3,0,1,3600000,8,790,26300000.0,900000.0,3.058139534883721,20777000000.0,8600000
1,0,1,700000,20,669,4200000.0,350000.0,1.5555555555555556,2809800000.0,2700000
4,0,0,8300000,6,381,55300000.0,1660000.0,1.8013029315960911,21069300000.0,30700000
0,1,1,5300000,2,900,30600000.0,5300000.0,2.04,27540000000.0,15000000
4,1,0,8300000,16,506,54700000.0,1660000.0,2.1967871485943773,27678200000.0,24900000
3,0,1,2500000,12,538,19100000.0,625000.0,2.1704545454545454,10275800000.0,8800000
3,1,1,5400000,8,677,42800000.0,1350000.0,2.9722222222222223,28975600000.0,14400000
4,1,0,1600000,8,685,10500000.0,320000.0,2.142857142857143,7192500000.0,4900000
2,0,0,2400000,12,860,19200000.0,800000.0,3.096774193548387,16512000000.0,6200000
5,0,0,6300000,6,608,53800000.0,1050000.0,3.635135135135135,32710400000.0,14800000
4,1,1,2500000,10,540,13900000.0,500000.0,2.6226415094339623,7506000000.0,5300000
0,1,1,7500000,16,492,62800000.0,7500000.0,3.738095238095238,30897600000.0,16800000
3,0,0,2900000,14,834,16300000.0,725000.0,1.9176470588235295,13594200000.0,8500000
3,1,1,1000000,16,834,6200000.0,250000.0,1.7714285714285714,5170800000.0,3500000
2,1,1,8600000,8,890,57600000.0,2866666.6666666665,2.0,51264000000.0,28800000
1,0,0,300000,12,443,2400000.0,150000.0,2.1818181818181817,1063200000.0,1100000
5,0,0,2300000,18,329,16500000.0,383333.3333333333,2.8947368421052633,5428500000.0,5700000
2,0,1,2400000,12,739,10800000.0,800000.0,2.0,7981200000.0,5400000
5,1,1,9800000,6,867,74600000.0,1633333.3333333333,2.462046204620462,64678200000.0,30300000
2,0,0,8100000,6,307,45800000.0,2700000.0,1.846774193548387,14060600000.0,24800000
3,1,0,6700000,18,492,39800000.0,1675000.0,2.567741935483871,19581600000.0,15500000
1,0,1,8400000,18,698,81100000.0,4200000.0,3.283400809716599,56607800000.0,24700000
2,1,0,200000,8,851,1600000.0,66666.66666666667,2.2857142857142856,1361600000.0,700000
2,1,0,4700000,14,375,23100000.0,1566666.6666666667,1.848,8662500000.0,12500000
0,1,1,4300000,14,601,27100000.0,4300000.0,1.8951048951048952,16287100000.0,14300000
4,0,0,2200000,20,756,14400000.0,440000.0,2.057142857142857,10886400000.0,7000000
4,1,1,8600000,4,868,64000000.0,1720000.0,3.3333333333333335,55552000000.0,19200000
4,1,1,2000000,10,838,11400000.0,400000.0,1.5833333333333333,9553200000.0,7200000
4,0,1,4200000,14,375,34300000.0,840000.0,2.157232704402516,12862500000.0,15900000
0,0,1,5100000,18,778,22300000.0,5100000.0,1.784,17349400000.0,12500000
2,1,1,4100000,6,442,30800000.0,1366666.6666666667,2.75,13613600000.0,11200000
1,1,1,9900000,12,808,59200000.0,4950000.0,1.4987341772151899,47833600000.0,39500000
1,0,1,3200000,20,372,16500000.0,1600000.0,1.8333333333333333,6138000000.0,9000000
2,1,0,5500000,4,597,29100000.0,1833333.3333333333,1.5315789473684212,17372700000.0,19000000
0,1,1,7800000,20,435,61100000.0,7800000.0,2.0996563573883162,26578500000.0,29100000
3,1,1,3400000,20,728,12700000.0,850000.0,1.309278350515464,9245600000.0,9700000
4,1,1,7900000,14,373,60500000.0,1580000.0,2.335907335907336,22566500000.0,25900000
3,1,1,8900000,10,367,48400000.0,2225000.0,2.616216216216216,17762800000.0,18500000
2,1,0,7300000,14,552,36200000.0,2433333.3333333335,1.8952879581151831,19982400000.0,19100000
4,0,1,3300000,8,465,15000000.0,660000.0,1.4150943396226414,6975000000.0,10600000
4,1,1,2900000,8,607,21300000.0,580000.0,2.0285714285714285,12929100000.0,10500000
2,1,1,500000,4,427,4300000.0,166666.66666666666,3.3076923076923075,1836100000.0,1300000
3,0,0,7200000,4,711,45600000.0,1800000.0,2.150943396226415,32421600000.0,21200000
3,0,0,8300000,14,823,38300000.0,2075000.0,1.5892116182572613,31520900000.0,24100000
1,0,1,8700000,6,523,54300000.0,4350000.0,2.648780487804878,28398900000.0,20500000
4,0,1,7100000,10,328,56600000.0,1420000.0,2.028673835125448,18564800000.0,27900000
3,1,1,9800000,12,721,53800000.0,2450000.0,1.9078014184397163,38789800000.0,28200000
0,1,1,6900000,20,599,58400000.0,6900000.0,3.4352941176470586,34981600000.0,17000000
0,0,0,2400000,14,580,19000000.0,2400000.0,3.8,11020000000.0,5000000
1,0,1,2100000,10,744,8600000.0,1050000.0,1.7551020408163265,6398400000.0,4900000
2,1,1,7200000,4,559,45000000.0,2400000.0,1.8828451882845187,25155000000.0,23900000
2,1,0,4600000,16,587,29200000.0,1533333.3333333333,2.162962962962963,17140400000.0,13500000
5,1,1,9900000,18,817,68200000.0,1650000.0,2.1446540880503147,55719400000.0,31800000
4,0,1,300000,20,655,1600000.0,60000.0,1.6,1048000000.0,1000000
5,1,1,6900000,6,382,54400000.0,1150000.0,2.276150627615063,20780800000.0,23900000
2,1,1,1700000,6,765,10800000.0,566666.6666666666,2.511627906976744,8262000000.0,4300000
2,1,1,4400000,20,516,32300000.0,1466666.6666666667,3.23,16666800000.0,10000000
4,0,1,4300000,8,383,18700000.0,860000.0,1.2466666666666666,7162100000.0,15000000
2,0,0,3700000,6,633,15700000.0,1233333.3333333333,1.1134751773049645,9938100000.0,14100000
1,1,0,5900000,2,547,37400000.0,2950000.0,2.460526315789474,20457800000.0,15200000
5,0,1,8600000,10,843,62500000.0,1433333.3333333333,2.376425855513308,52687500000.0,26300000
3,0,1,3400000,8,783,24700000.0,850000.0,1.871212121212121,19340100000.0,13200000
3,0,1,1000000,14,790,6700000.0,250000.0,2.09375,5293000000.0,3200000
1,0,1,4400000,16,409,31100000.0,2200000.0,2.1901408450704225,12719900000.0,14200000
0,0,0,3600000,14,376,31600000.0,3600000.0,4.051282051282051,11881600000.0,7800000
3,0,0,1400000,8,625,9300000.0,350000.0,3.4444444444444446,5812500000.0,2700000
